itemId,title,genres,imdb_id,imdb_rating,imdb_votes,metascore,runtime,MPAA_rating,imdb_genres,director,actors,year
1485,Liar Liar,Comedy,tt0119528,6.9,254907,70,86,PG-13,"Comedy, Fantasy",Tom Shadyac,"Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes",1997
1486,"Quiet Room, The",Drama,tt0117422,7.1,524,0,92,PG,Drama,Rolf de Heer,"Celine O'Leary, Paul Blackwell, Chloe Ferguson, Phoebe Ferguson",1996
1487,Selena,"Drama, Musical",tt0120094,6.7,21987,67,127,PG,"Biography, Drama, Music",Gregory Nava,"Jennifer Lopez, Jackie Guerra, Constance Marie, Alex Meneses",1997
1488,"Devil's Own, The","Action, Drama, Thriller, War",tt0118972,6.1,52552,53,111,R,"Action, Crime, Drama, Thriller",Alan J Pakula,"Harrison Ford, Brad Pitt, Margaret Colin, Ruben Blades",1997
1489,Cats Don't Dance,"Animation, Children's, Musical",tt0118829,6.9,6288,0,75,G,"Animation, Comedy, Family, Fantasy, Musical",Mark Dindal,"Scott Bakula, Jasmine Guy, Natalie Cole, Ashley Peldon",1997
1490,B*A*P*S,Comedy,tt0118663,4.2,3186,0,91,PG-13,Comedy,Robert Townsend,"Halle Berry, Martin Landau, Ian Richardson, Natalie Desselle Reid",1997
1493,Love and Other Catastrophes,Romance,tt0116931,6.3,1814,58,78,R,"Comedy, Romance",EmmaKate Croghan,"Matt Day, Matthew Dyktynski, Alice Garner, Frances O'Connor",1996
1494,"Sixth Man, The",Comedy,tt0120142,5.7,5015,0,107,PG-13,"Comedy, Drama, Fantasy, Romance, Sport",Randall Miller,"Marlon Wayans, Kadeem Hardison, David Paymer, Michael Michele",1997
1495,Turbo: A Power Rangers Movie,"Action, Adventure, Children's",tt0120389,3.6,7584,35,99,PG,"Action, Adventure, Family, Fantasy, Sci-Fi, Thriller","Shuki Levy, David Winning","Jon Simanton, Kai Doi, Greg Collins, Steve Cardenas",1997
1496,Anna Karenina,"Drama, Romance",tt0118623,6.4,5093,0,108,PG-13,"Drama, Romance",Bernard Rose,"Sophie Marceau, Sean Bean, Alfred Molina, Mia Kirshner",1997
1497,Double Team,Action,tt0119013,4.7,28703,0,93,R,"Action, Comedy, Sci-Fi, Thriller",Hark Tsui,"JeanClaude Van Damme, Dennis Rodman, Mickey Rourke, Paul Freeman",1997
1498,Inventing the Abbotts,"Drama, Romance",tt0119381,6.4,10466,49,110,R,"Drama, Romance",Pat O'Connor,"Joaquin Phoenix, Billy Crudup, Will Patton, Kathy Baker",1997
1499,Anaconda,"Action, Adventure, Thriller",tt0118615,4.7,85955,37,89,PG-13,"Action, Adventure, Horror, Thriller",Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight, Eric Stoltz",1997
1500,Grosse Pointe Blank,"Comedy, Crime",tt0119229,7.4,81310,76,107,R,"Action, Comedy, Crime, Romance, Thriller",George Armitage,"John Cusack, Minnie Driver, Alan Arkin, Dan Aykroyd",1997
1501,Keys to Tulsa,Crime,tt0116762,5.2,1479,0,113,R,"Crime, Drama, Thriller",Leslie Greif,"Eric Stoltz, James Spader, Deborah Kara Unger, Joanna Going",1997
1502,Kissed,Romance,tt0116783,6.5,3318,0,78,R,"Drama, Romance",Lynne Stopkewich,"Molly Parker, Peter Outerbridge, Jay Brazeau, Natasha Morley",1996
1503,8 Heads in a Duffel Bag,Comedy,tt0118541,5.3,8867,15,95,R,"Adventure, Comedy, Crime, Mystery",Tom Schulman,"Joe Pesci, Andy Comeau, Kristy Swanson, George Hamilton",1997
1504,Hollow Reed,Drama,tt0113314,7.4,942,0,104,R,Drama,Angela Pope,"Sam Bould, Martin Donovan, Ian Hart, Joely Richardson",1996
1507,Paradise Road,"Drama, War",tt0119859,6.8,4707,48,122,R,"Drama, History, War",Bruce Beresford,"Glenn Close, Frances McDormand, Pauline Collins, Cate Blanchett",1997
1508,Traveller,Drama,tt0120366,6.2,1620,57,101,R,"Crime, Drama, Romance",Jack N Green,"Bill Paxton, Mark Wahlberg, Julianna Margulies, James Gammon",1997
1509,All Over Me,Drama,tt0118586,6.6,2980,0,86,R,"Crime, Drama, Romance",Alex Sichel,"Alison Folland, Tara Subkoff, Cole Hauser, Wilson Cruz",1997
1510,"Brother's Kiss, A",Drama,tt0118783,6.3,297,0,92,R,Drama,Seth Zvi Rosenfeld,"Nick Chinlund, Michael Raynor, Justin Pierce, Joshua Danowsky",1997
1511,A Chef in Love,Comedy,tt0117050,6.8,521,0,100,PG-13,"Comedy, Romance",Nana Dzhordzhadze,"Pierre Richard, Micheline Presle, Nino Kirtadze, JeanYves Gautier",1996
1513,Romy and Michele's High School Reunion,Comedy,tt0120032,6.2,38423,59,92,R,Comedy,David Mirkin,"Mira Sorvino, Lisa Kudrow, Janeane Garofalo, Alan Cumming",1997
1514,Temptress Moon (Feng Yue),Romance,tt0116295,6.9,1612,0,130,R,"Drama, Romance",Kaige Chen,"Leslie Cheung, Li Gong, Kevin Lin, Saifei He",1996
1515,Volcano,"Drama, Thriller",tt0120461,5.5,66307,55,104,PG-13,"Action, Drama, Sci-Fi, Thriller",Mick Jackson,"Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle",1997
1516,Children of the Revolution,Comedy,tt0115886,6.3,2122,76,101,R,"Comedy, Drama, Romance",Peter Duncan,"Judy Davis, Sam Neill, F Murray Abraham, Richard Roxburgh",1996
1517,Austin Powers: International Man of Mystery,Comedy,tt0118655,7.0,203600,51,89,PG-13,"Adventure, Comedy",Jay Roach,"Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers",1997
1518,Breakdown,"Action, Thriller",tt0118771,6.9,43769,73,93,R,"Action, Crime, Drama, Mystery, Thriller",Jonathan Mostow,"Kurt Russell, JT Walsh, Kathleen Quinlan, MC Gainey",1997
1519,Broken English,Drama,tt0115760,6.5,621,0,92,NC-17,"Drama, Romance",Gregor Nicholas,"Rade Serbedzija, Aleksandra Vujcic, Julian Arahanga, Marton Csokas",1996
1520,Commandments,Romance,tt0115927,5.6,1430,0,88,R,"Comedy, Drama, Romance",Daniel Taplitz,"Aidan Quinn, Courteney Cox, Anthony LaPaglia, Shirl Bernheim",1997
1522,Ripe,Drama,tt0117482,3.9,909,0,92,R,"Drama, Romance",Mo Ogrodnik,"Monica Keena, Daisy Eagan, Gordon Currie, Ron Brice",1996
1523,"Truth or Consequences, N.M.","Action, Crime, Romance",tt0120383,6.3,4435,0,106,R,"Action, Crime, Drama, Romance, Thriller",Kiefer Sutherland,"Vincent Gallo, Mykelti Williamson, Kiefer Sutherland, Kevin Pollak",1997
1524,"Turning, The",Drama,tt0105660,4.3,381,0,91,R,Drama,LA Puopolo,"Karen Allen, Raymond J Barry, Michael Dolan, Tess Harper",1992
1525,Warriors of Virtue,"Action, Adventure, Children's, Fantasy",tt0120479,4.6,2590,0,101,PG,"Action, Adventure, Fantasy",Ronny Yu,"Angus Macfadyen, Mario Yedidia, Marley Shelton, Chao Li Chi",1997
1526,Fathers' Day,Comedy,tt0119109,5.2,13631,43,98,PG-13,"Comedy, Romance",Ivan Reitman,"Robin Williams, Billy Crystal, Julia LouisDreyfus, Nastassja Kinski",1997
1527,"Fifth Element, The","Action, Sci-Fi",tt0119116,7.7,396721,52,126,PG-13,"Action, Adventure, Sci-Fi",Luc Besson,"Bruce Willis, Gary Oldman, Ian Holm, Milla Jovovich",1997
1528,Intimate Relations,Comedy,tt0116643,6.4,645,0,105,R,"Comedy, Drama",Philip Goodhew,"Julie Walters, Rupert Graves, Matthew Walker, Laura Sadler",1996
1529,Nowhere,Drama,tt0119809,6.4,7515,0,82,R,"Comedy, Drama, Sci-Fi",Gregg Araki,"James Duval, Rachel True, Nathan Bexton, Chiara Mastroianni",1997
1531,Losing Chase,Drama,tt0116920,6.8,663,0,98,R,Drama,Kevin Bacon,"Helen Mirren, Kyra Sedgwick, Beau Bridges, Michael Yarmush",1996
1532,Sprung,Comedy,tt0120190,5.0,852,0,105,R,"Comedy, Romance",Rusty Cundieff,"Tisha CampbellMartin, Rusty Cundieff, Paula Jai Parker, Joe Torry",1997
1533,"Promise, The (La Promesse)",Drama,tt6506178,0.0,0,0,30,,"Documentary, Short",nan,"Rosemary Barkett, William Dwyer, Thelton E Henderson, William Wayne Justice",1996
1534,"Bonheur, Le",Drama,tt0058985,7.7,2666,0,79,NOT RATED,"Drama, Romance",Agnes Varda,"JeanClaude Drouot, Claire Drouot, Olivier Drouot, Sandrine Drouot",1965
1535,Love! Valour! Compassion!,"Drama, Romance",tt0119578,6.8,3137,59,108,R,"Comedy, Drama, Romance",Joe Mantello,"Jason Alexander, Stephen Spinella, Stephen Bogardus, Randy Becker",1997
1537,Shall We Dance? (Shall We Dansu?),Comedy,tt0117615,7.7,9938,68,136,PG,"Comedy, Drama, Music, Romance",Masayuki Suo,"Koji Yakusho, Tamiyo Kusakari, Naoto Takenaka, Eri Watanabe",1996
1538,"Second Jungle Book: Mowgli & Baloo, The","Adventure, Children's",tt0120087,4.5,886,0,88,PG,"Adventure, Comedy, Drama, Family",Dee McLachlan,"Jamie Williams, Billy Campbell, Roddy McDowall, David Paul Francis",1997
1539,Twin Town,"Comedy, Crime",tt0120394,6.7,5232,0,99,UNRATED,"Comedy, Drama",Kevin Allen,"Llyr Ifans, Rhys Ifans, Dorien Thomas, Dougray Scott",1997
1541,Addicted to Love,"Comedy, Romance",tt0118556,6.1,22029,49,100,R,"Comedy, Romance",Griffin Dunne,"Meg Ryan, Matthew Broderick, Kelly Preston, Tcheky Karyo",1997
1542,Brassed Off,"Comedy, Drama, Romance",tt0115744,7.1,17331,60,103,R,"Comedy, Drama, Romance",Mark Herman,"Pete Postlethwaite, Tara Fitzgerald, Ewan McGregor, Stephen Tompkinson",1996
1543,"Designated Mourner, The",Drama,tt0118964,6.1,295,0,94,R,Drama,David Hare,"Mike Nichols, Miranda Richardson, David de Keyser",1997
1544,"Lost World: Jurassic Park, The","Action, Adventure, Sci-Fi, Thriller",tt0119567,6.5,337575,59,129,PG-13,"Action, Adventure, Sci-Fi",Steven Spielberg,"Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Arliss Howard",1997
1545,Ponette,Drama,tt0117359,7.6,3612,0,97,,Drama,Jacques Doillon,"Victoire Thivisol, Delphine Schiltz, Matiaz Bureau Caton, Leopoldine Serre",1996
1546,Schizopolis,Comedy,tt0117561,7.0,4813,44,96,Not Rated,"Comedy, Fantasy, Mystery",Steven Soderbergh,Miles Hardy,1996
1547,Shiloh,"Children's, Drama",tt1047878,0.0,0,0,0,,Adult,Dr Philgood,"Tammy Dukes, Phil Guye, Shiloh McCormick, Dr Philgood",1997
1548,"War at Home, The",Drama,tt0118117,7.1,2045,0,123,R,Drama,Emilio Estevez,"Emilio Estevez, Kathy Bates, Martin Sheen, Kimberly WilliamsPaisley",1996
1549,Rough Magic,"Drama, Romance",tt0114303,5.5,1645,0,104,PG-13,"Comedy, Drama, Romance",Clare Peploe,"Bridget Fonda, Russell Crowe, Jim Broadbent, DW Moffett",1995
1550,Trial and Error,"Comedy, Romance",tt0120373,5.7,5681,0,98,PG-13,"Comedy, Romance",Jonathan Lynn,"Michael Richards, Jeff Daniels, Charlize Theron, Jessica Steen",1997
1551,Buddy,"Adventure, Children's, Drama",tt0118787,4.9,2325,0,84,PG,"Adventure, Comedy, Drama, Family",Caroline Thompson,"Rene Russo, Robbie Coltrane, Alan Cumming, Irma P Hall",1997
1552,Con Air,"Action, Adventure, Thriller",tt0118880,6.8,254044,52,115,R,"Action, Crime, Thriller",Simon West,"Colm Meaney, Mykelti Williamson, Nick Chinlund, Renoly Santiago",1997
1553,Late Bloomers,Comedy,tt0116834,6.1,392,0,107,NOT RATED,"Comedy, Drama, Romance",Julia Dyer,"Connie Nelson, Dee Hennigan, Gary Carter, Jonah Marsh",1996
1554,"Pillow Book, The","Drama, Romance",tt0114134,6.7,11626,64,126,Not Rated,Drama,Peter Greenaway,"Vivian Wu, Yoshi Oida, Ken Ogata, Hideko Yoshida",1995
1555,"To Have, or Not",Drama,tt0113264,7.4,2143,0,99,R,"Comedy, Sci-Fi",Bruce Pittman,"Sean Astin, Miranda de Pencier, Eugene Levy, Howie Mandel",1995
1556,Speed 2: Cruise Control,"Action, Romance, Thriller",tt0120179,3.8,68477,23,121,PG-13,"Action, Adventure, Crime, Romance, Thriller",Jan de Bont,"Sandra Bullock, Jason Patric, Willem Dafoe, Temuera Morrison",1997
1557,Squeeze,Drama,tt0115680,5.2,248,0,98,R,Drama,Marcus DeLeon,"Lara Flynn Boyle, Danny Nucci, Peter Dobson, Luca Bercovici",1996
1558,Sudden Manhattan,Comedy,tt0117775,6.5,246,0,80,,Comedy,Adrienne Shelly,"Adrienne Shelly, Tim Guinee, Roger Rees, Louise Lasser",1996
1559,"Next Step, The",Drama,tt0113968,6.3,39,0,96,,nan,Christian Faber,"Rick Negron, Kristin Moreu, Denise Faye, Taylor Nichols",1995
1561,Wedding Bell Blues,Comedy,tt0118127,4.9,381,0,102,R,"Comedy, Romance",Dana Lustig,"Illeana Douglas, Paulina Porizkova, Julie Warner, John Corbett",1996
1562,Batman & Robin,"Action, Adventure, Crime",tt0118688,3.7,214854,28,125,PG-13,"Action, Sci-Fi",Joel Schumacher,"Arnold Schwarzenegger, George Clooney, Chris O'Donnell, Uma Thurman",1997
1563,Dream With the Fishes,Drama,tt0119019,7.0,1627,0,97,R,"Comedy, Drama",Finn Taylor,"David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe",1997
1564,Roseanna's Grave (For Roseanna),"Comedy, Romance",tt0120034,7.2,3030,0,98,PG-13,"Comedy, Romance, Drama",Paul Weiland,"Jean Reno, Mercedes Ruehl, Polly Walker, Mark Frankel",1997
1565,Head Above Water,"Comedy, Thriller",tt0116502,6.0,6963,0,92,PG-13,"Comedy, Thriller",Jim Wilson,"Harvey Keitel, Cameron Diaz, Craig Sheffer, Billy Zane",1996
1566,Hercules,"Adventure, Animation, Children's, Comedy, Musical",tt0119282,7.3,177782,74,93,G,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Ron Clements, John Musker","Tate Donovan, Josh Keaton, Roger Bart, Danny DeVito",1997
1567,"Last Time I Committed Suicide, The",Drama,tt0119502,5.8,1867,0,92,R,"Biography, Drama",Stephen Kay,"Thomas Jane, Keanu Reeves, Adrien Brody, John Doe",1997
1568,MURDER and murder,"Crime, Drama, Mystery",tt0116949,7.0,45,0,113,UNRATED,nan,Yvonne Rainer,"Joanna Merlin, Kathleen Chalfant, Catherine Kellner, Isa Thomas",1996
1569,My Best Friend's Wedding,"Comedy, Romance",tt0119738,6.3,115422,50,105,PG-13,"Comedy, Drama, Romance",PJ Hogan,"Julia Roberts, Dermot Mulroney, Cameron Diaz, Rupert Everett",1997
1570,Tetsuo II: Body Hammer,Sci-Fi,tt0105569,6.4,3396,0,83,R,"Horror, Sci-Fi",Shin'ya Tsukamoto,"Tomoro Taguchi, Shin'ya Tsukamoto, Nobu Kanaoka, Sujin Kim",1992
1571,When the Cats Away (Chacun cherche son chat),"Comedy, Romance",tt0115856,6.8,3020,0,91,R,"Comedy, Romance",Cedric Klapisch,"Garance Clavel, Zinedine Soualem, Renee Le Calm, Olivier Py",1996
1572,Contempt (Le Mpris),Drama,tt0057345,7.7,24370,0,102,Not Rated,"Drama, Romance",JeanLuc Godard,"Brigitte Bardot, Michel Piccoli, Jack Palance, Giorgia Moll",1963
1573,Face/Off,"Action, Sci-Fi, Thriller",tt0119094,7.3,321758,82,138,R,"Action, Crime, Sci-Fi, Thriller",John Woo,"John Travolta, Nicolas Cage, Joan Allen, Alessandro Nivola",1997
1574,Fall,Romance,tt0119098,6.0,1613,0,93,NOT RATED,"Drama, Romance",Eric Schaeffer,"Eric Schaeffer, Amanda De Cadenet, Rudolf Martin, Francie Swift",1997
1575,Gabbeh,Drama,tt0116384,7.0,2529,0,75,,"Drama, Mystery, Romance",Mohsen Makhmalbaf,"Abbas Sayah, Shaghayeh Djodat, Hossein Moharami, Rogheih Moharami",1996
1577,Mondo,Drama,tt2254201,0.0,0,0,5,,"Animation, Short","Jan Andersson, Teija Nykanen, Arttu Snellman",nan,1996
1578,"Innocent Sleep, The",Crime,tt0113425,5.4,300,0,110,R,"Crime, Drama, Thriller",Scott Michell,"Oliver Cotton, Tony Bluto, Paul Brightwell, Michael Gambon",1995
1579,For Ever Mozart,Drama,tt0116334,6.6,718,0,84,NOT RATED,"Comedy, Drama, War",JeanLuc Godard,"Madeleine Assas, Ghalia Lacroix, Berangere Allaux, Vicky Messica",1996
1580,Men in Black,"Action, Adventure, Comedy, Sci-Fi",tt0119654,7.3,468427,71,98,PG-13,"Adventure, Comedy, Mystery, Sci-Fi",Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio",1997
1581,Out to Sea,Comedy,tt0119848,6.1,7181,49,106,PG-13,"Comedy, Romance",Martha Coolidge,"Jack Lemmon, Walter Matthau, Dyan Cannon, Gloria DeHaven",1997
1582,Wild America,"Adventure, Children's",tt0120512,6.3,6201,0,106,PG,"Action, Adventure, Comedy, Family",William Dear,"Jonathan Taylor Thomas, Devon Sawa, Scott Bairstow, Frances Fisher",1997
1583,"Simple Wish, A","Children's, Fantasy",tt0120133,5.4,4790,0,89,PG,"Comedy, Family, Fantasy",Michael Ritchie,"Robert Pastorelli, Ruby Dee, Francis Capra, Jonathan Hadary",1997
1584,Contact,"Drama, Sci-Fi",tt0118884,7.4,232637,62,150,PG,"Drama, Mystery, Sci-Fi, Thriller",Robert Zemeckis,"Jena Malone, David Morse, Jodie Foster, Geoffrey Blake",1997
1585,Love Serenade,Comedy,tt0116930,7.0,1336,0,101,R,"Comedy, Crime, Drama, Romance",Shirley Barrett,"Miranda Otto, Rebecca Frith, George Shevtsov, John Alansu",1996
1586,G.I. Jane,"Action, Drama, War",tt0119173,5.9,68191,62,125,R,"Action, Drama, War",Ridley Scott,"Demi Moore, Viggo Mortensen, Anne Bancroft, Jason Beghe",1997
1587,Conan the Barbarian,"Action, Adventure",tt0082198,6.9,126752,43,129,R,"Adventure, Fantasy",John Milius,"Arnold Schwarzenegger, James Earl Jones, Max von Sydow, Sandahl Bergman",1982
1588,George of the Jungle,"Children's, Comedy",tt0119190,5.5,64401,53,92,PG,"Action, Adventure, Comedy, Family, Romance",Sam Weisman,"Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree",1997
1589,Cop Land,"Crime, Drama, Mystery",tt0118887,6.9,78513,64,105,R,"Crime, Drama, Thriller",James Mangold,"Sylvester Stallone, Harvey Keitel, Ray Liotta, Robert De Niro",1997
1590,Event Horizon,"Action, Mystery, Sci-Fi, Thriller",tt0119081,6.7,141284,35,96,R,"Horror, Sci-Fi, Thriller",Paul WS Anderson,"Laurence Fishburne, Sam Neill, Kathleen Quinlan, Joely Richardson",1997
1591,Spawn,"Action, Adventure, Sci-Fi, Thriller",tt0120177,5.2,59308,34,96,R,"Action, Horror",Mark AZ Dippe,"Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle",1997
1592,Air Bud,"Children's, Comedy",tt0118570,5.2,14852,0,98,PG,"Comedy, Drama, Family, Sport",Charles Martin Smith,"Michael Jeter, Kevin Zegers, Wendy Makkena, Bill Cobbs",1997
1593,Picture Perfect,"Comedy, Romance",tt0119896,5.5,17706,44,105,PG-13,"Comedy, Drama, Romance",Glenn Gordon Caron,"Jennifer Aniston, Jay Mohr, Kevin Bacon, Olympia Dukakis",1997
1594,In the Company of Men,Drama,tt0119361,7.2,12404,81,97,R,"Comedy, Drama",Neil LaBute,"Aaron Eckhart, Stacy Edwards, Matt Malloy, Michael Martin",1997
1595,Free Willy 3: The Rescue,"Adventure, Children's, Drama",tt0119152,4.7,8329,0,86,PG,"Adventure, Drama, Family",Sam Pillsbury,"Jason James Richter, August Schellenberg, Annie Corley, Vincent Berry",1997
1596,Career Girls,Drama,tt0118818,7.2,4604,76,83,R,Drama,Mike Leigh,"Katrin Cartlidge, Lynda Steadman, Kate Byers, Mark Benton",1997
1597,Conspiracy Theory,"Action, Mystery, Romance, Thriller",tt0118883,6.7,86472,49,135,R,"Action, Mystery, Thriller",Richard Donner,"Mel Gibson, Julia Roberts, Patrick Stewart, Cylk Cozart",1997
1598,Desperate Measures,"Crime, Drama, Thriller",tt0118966,6.1,14942,0,100,R,"Action, Crime, Drama, Thriller",Barbet Schroeder,"Michael Keaton, Andy Garcia, Brian Cox, Marcia Gay Harden",1998
1599,Steel,Action,tt0120207,2.8,9885,0,97,PG-13,"Action, Crime, Sci-Fi",Kenneth Johnson,"Shaquille O'Neal, Annabeth Gish, Judd Nelson, Richard Roundtree",1997
1600,She's So Lovely,"Drama, Romance",tt0120112,5.9,7609,0,100,R,"Drama, Romance",Nick Cassavetes,"Robin Wright, James Gandolfini, Susan Traylor, Harry Dean Stanton",1997
1601,Hoodlum,"Crime, Drama, Film-Noir",tt0119311,6.3,9680,50,130,R,"Crime, Drama",Bill Duke,"Laurence Fishburne, Tim Roth, Vanessa Williams, Andy Garcia",1997
1602,Leave It to Beaver,Comedy,tt0119509,5.2,3594,42,84,PG,"Comedy, Family",Andy Cadiff,"Christopher McDonald, Janine Turner, Cameron Finley, Erik von Detten",1997
1603,Mimic,"Sci-Fi, Thriller",tt0119675,5.9,42242,55,105,R,"Horror, Sci-Fi",Guillermo del Toro,"Mira Sorvino, Jeremy Northam, Alexander Goodwin, Giancarlo Giannini",1997
1604,Money Talks,"Action, Comedy",tt0119695,6.2,25804,0,97,R,"Action, Comedy, Crime, Thriller",Brett Ratner,"Chris Tucker, Charlie Sheen, Heather Locklear, Elise Neal",1997
1605,Excess Baggage,"Adventure, Romance",tt0119086,5.3,11912,34,101,PG-13,"Action, Comedy, Crime, Romance",Marco Brambilla,"Alicia Silverstone, Benicio Del Toro, Christopher Walken, Jack Thompson",1997
1606,Kull the Conqueror,"Action, Adventure",tt0119484,4.8,7161,0,95,PG-13,"Fantasy, Action, Adventure",John Nicolella,"Kevin Sorbo, Tia Carrere, Thomas Ian Griffith, Litefoot",1997
1608,Air Force One,"Action, Thriller",tt0118571,6.5,164968,61,124,R,"Action, Drama, Thriller",Wolfgang Petersen,"Harrison Ford, Gary Oldman, Glenn Close, Wendy Crewson",1997
1609,187,Drama,tt0118532,5.2,21,0,58,,"Documentary, Drama",Timothy Fong,"Edward Asner, Mike Farrell, Susan Sarandon, Martin Sheen",1997
1610,"Hunt for Red October, The","Action, Thriller",tt0099810,7.6,162424,58,135,PG,"Action, Adventure, Thriller",John McTiernan,"Sean Connery, Alec Baldwin, Scott Glenn, Sam Neill",1990
1611,My Own Private Idaho,Drama,tt0102494,7.1,43712,77,104,R,Drama,Gus Van Sant,"River Phoenix, Keanu Reeves, James Russo, William Richert",1991
1612,"Kiss Me, Guido",Comedy,tt0119465,6.1,1847,46,86,R,Comedy,Tony Vitale,"Nick Scotti, Anthony Barrile, Anthony DeSando, Craig Chester",1997
1613,Star Maps,Drama,tt0120197,5.9,911,61,86,R,"Comedy, Drama",Miguel Arteta,"Douglas Spain, Efrain Figueroa, Kandeyce Jorden, Martha Velez",1997
1614,In & Out,Comedy,tt0119360,6.4,35737,70,90,PG-13,"Comedy, Romance",Frank Oz,"Kevin Kline, Joan Cusack, Tom Selleck, Matt Dillon",1997
1615,"Edge, The","Adventure, Thriller",tt0119051,6.9,62804,0,117,R,"Action, Adventure, Drama, Thriller",Lee Tamahori,"Anthony Hopkins, Alec Baldwin, Elle Macpherson, Harold Perrineau",1997
1616,"Peacemaker, The","Action, Thriller, War",tt0119874,5.9,50460,43,124,R,"Action, Thriller",Mimi Leder,"George Clooney, Nicole Kidman, Marcel Iures, Aleksandr Baluev",1997
1617,L.A. Confidential,"Crime, Film-Noir, Mystery, Thriller",tt0119488,8.3,485384,90,138,R,"Crime, Drama, Mystery, Thriller",Curtis Hanson,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell",1997
1619,Seven Years in Tibet,"Drama, War",tt0120102,7.0,110980,55,136,PG-13,"Adventure, Biography, Drama, History, War",JeanJacques Annaud,"Brad Pitt, David Thewlis, BD Wong, Mako",1997
1620,Kiss the Girls,"Crime, Drama, Thriller",tt0119468,6.6,58346,46,115,R,"Crime, Drama, Mystery, Thriller",Gary Fleder,"Morgan Freeman, Ashley Judd, Cary Elwes, Alex McArthur",1997
1621,Soul Food,Drama,tt0120169,7.0,6185,68,115,R,"Comedy, Drama",George Tillman Jr,"Vanessa Williams, Vivica A Fox, Nia Long, Michael Beach",1997
1622,Kicked in the Head,"Comedy, Drama",tt0119457,3.7,841,0,87,R,"Comedy, Crime, Drama",Matthew Harrison,"Kevin Corrigan, Linda Fiorentino, Michael Rapaport, Lili Taylor",1997
